Groups:
adc_data[11..0] =, adc_data[11], adc_data[10], adc_data[9], adc_data[8], adc_data[7], adc_data[6], adc_data[5], adc_data[4], adc_data[3], adc_data[2], adc_data[1], adc_data[0],  unsigned decimal

Data:
time unit: ns, adc_data[11..0], adc_data[11], adc_data[10], adc_data[9], adc_data[8], adc_data[7], adc_data[6], adc_data[5], adc_data[4], adc_data[3], adc_data[2], adc_data[1], adc_data[0], adc_data_valid, 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
886580, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886600, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886620, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886640, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886660, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886680, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886700, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886720, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886740, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886760, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886780, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886800, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886820, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886840, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886860, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886880, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886900, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886920, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886940, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886960, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
886980, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887000, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887020, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887040, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887060, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887080, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887100, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887120, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887140, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887160, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887180, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887200, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887220, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887240, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887260, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887280, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887300, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887320, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887340, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887360, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887380, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887400, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887420, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887440, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887460, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887480, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887500, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887520, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887540, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887560, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887580, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887600, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887620, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887640, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887660, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887680, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887700, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887720, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887740, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887760, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887780, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887800, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887820, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887840, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887860, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887880, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887900, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887920, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887940, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887960, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
887980, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888000, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888020, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888040, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888060, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888080, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888100, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888120, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888140, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888160, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888180, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888200, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888220, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888240, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888260, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888280, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888300, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888320, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888340, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888360, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888380, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888400, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888420, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888440, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888460, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888480, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888500, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888520, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888540, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888560, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888580, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888600, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888620, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888640, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888660, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888680, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888700, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888720, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888740, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888760, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888780, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888800, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888820, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888840, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888860, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888880, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888900, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888920, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888940, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888960, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
888980, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889000, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889020, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889040, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889060, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889080, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889100, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889120, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889140, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889160, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889180, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889200, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889220, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889240, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889260, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889280, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889300, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889320, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889340, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889360, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889380, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889400, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889420, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889440, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889460, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889480, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889500, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889520, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889540, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889560, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889580, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889600, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889620, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889640, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889660, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889680, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889700, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889720, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889740, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889760, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889780, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889800, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889820, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889840, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889860, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889880, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889900, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889920, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889940, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889960, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
889980, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890000, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890020, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890040, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890060, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890080, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890100, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890120, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890140, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890160, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890180, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890200, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890220, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890240, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890260, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890280, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890300, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890320, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890340, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890360, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890380, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890400, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890420, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890440, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890460, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890480, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890500, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890520, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890540, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890560, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890580, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890600, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890620, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890640, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890660, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890680, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890700, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890720, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890740, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890760, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890780, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890800, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890820, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890840, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890860, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890880, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890900, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890920, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890940, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890960, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
890980, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891000, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891020, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891040, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891060, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891080, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891100, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891120, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891140, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891160, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891180, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891200, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891220, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891240, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891260, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891280, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891300, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891320, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891340, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891360, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891380, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891400, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891420, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891440, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891460, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891480, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891500, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891520, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891540, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891560, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891580, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891600, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891620, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891640, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891660, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891680, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891700, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891720, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891740, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891760, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891780, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891800, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891820, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891840, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891860, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891880, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891900, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891920, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891940, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891960, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
891980, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892000, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892020, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892040, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892060, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892080, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892100, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892120, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892140, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892160, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892180, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892200, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892220, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892240, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892260, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892280, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892300, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892320, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892340, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892360, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892380, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
892400, 201, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
